Sumber,Tanggal,Judul,Link,Snippet
Detik,2025-02-03,Mendagri Tito Sebut Masih Butuh Waktu Revisi UU Pemilu,https://news.detik.com/berita/d-7761799/mendagri-tito-sebut-masih-butuh-waktu-revisi-uu-pemilu,No Snippet
Detik,2025-02-03,Foto News,https://news.detik.com/foto-news/d-7761219/sampah-terbawa-arus-cemari-pelabuhan-internasional-batam,No Snippet
Detik,2025-02-03,"Antok Sempat Inapkan Tubuh Uswatun di Rumah Kosong, Ini Penampakannya",https://news.detik.com/berita/d-7761783/antok-sempat-inapkan-tubuh-uswatun-di-rumah-kosong-ini-penampakannya,No Snippet
Detik,2025-02-03,Mensos Ungkap DTSEN Segera Diluncurkan: Mudah-mudahan Bulan Ini,https://news.detik.com/berita/d-7761774/mensos-ungkap-dtsen-segera-diluncurkan-mudah-mudahan-bulan-ini,No Snippet
Detik,2025-02-04,"Video Syur dengan Selebgram Ketahuan, Pria di Gresik KDRT ke Istri",https://news.detik.com/berita/d-7763606/video-syur-dengan-selebgram-ketahuan-pria-di-gresik-kdrt-ke-istri,No Snippet
Detik,2025-02-04,"Bocah Babel Tewas Diterkam Buaya, 2 Hari Jasadnya di Mulut Si Predator",https://news.detik.com/berita/d-7763604/bocah-babel-tewas-diterkam-buaya-2-hari-jasadnya-di-mulut-si-predator,No Snippet
Detik,2025-02-04,20 Perkara Sengketa Pilkada Dipastikan Lanjut Sidang Pembuktian di MK,https://news.detik.com/berita/d-7763593/20-perkara-sengketa-pilkada-dipastikan-lanjut-sidang-pembuktian-di-mk,No Snippet
Detik,2025-02-04,Foto News,https://news.detik.com/foto-news/d-7763424/menkomdigi-komisi-i-dpr-bahas-aturan-medsos-untuk-anak,No Snippet
Detik,2025-02-04,Eks Kadispora Kota Serang Dituntut 5 Tahun Penjara Terkait Kasus Korupsi,https://news.detik.com/berita/d-7763580/eks-kadispora-kota-serang-dituntut-5-tahun-penjara-terkait-kasus-korupsi,No Snippet
Detik,2025-02-04,Mensos Tak Masalah Pakai Angkutan Umum: Saya Beberapa Kali Naik Ojek,https://news.detik.com/berita/d-7763579/mensos-tak-masalah-pakai-angkutan-umum-saya-beberapa-kali-naik-ojek,No Snippet
Detik,2025-02-04,Zulhas Cerita Alasan PAN Selalu Dukung Prabowo: Kami Punya Asta Cita,https://news.detik.com/berita/d-7763571/zulhas-cerita-alasan-pan-selalu-dukung-prabowo-kami-punya-asta-cita,No Snippet
Detik,2025-02-04,"Zulhas: Pemerintah Tak Impor Beras Tahun Ini, Bulog Serap Gabah 2,5 Juta Ton",https://news.detik.com/berita/d-7763568/zulhas-pemerintah-tak-impor-beras-tahun-ini-bulog-serap-gabah-2-5-juta-ton,No Snippet
Detik,2025-02-04,"Gelar Gathering, BNI Kumpulkan Nasabah-Mitra Bisnis Sambut Tahun Ular Kayu",https://news.detik.com/berita/d-7763567/gelar-gathering-bni-kumpulkan-nasabah-mitra-bisnis-sambut-tahun-ular-kayu,No Snippet
Detik,2025-02-04,MK Tak Terima Gugatan Pilgub Sulsel: Dalil Tak Beralasan Hukum,https://news.detik.com/pilkada/d-7763566/mk-tak-terima-gugatan-pilgub-sulsel-dalil-tak-beralasan-hukum,No Snippet
Detik,2025-02-04,"Kondisi Papua Belum Kondusif, Program Makan Bergizi Gratis Dikerjakan TNI AD",https://news.detik.com/berita/d-7763562/kondisi-papua-belum-kondusif-program-makan-bergizi-gratis-dikerjakan-tni-ad,No Snippet
Detik,2025-02-04,"Zulhas Tepis Setop Bansos Pangan: Dilanjut Usai Panen Raya, Jaga Harga Petani",https://news.detik.com/berita/d-7763561/zulhas-tepis-setop-bansos-pangan-dilanjut-usai-panen-raya-jaga-harga-petani,No Snippet
Detik,2025-02-04,Abdul Mu'ti Sampaikan Arahan Prabowo untuk Perkuat Pendidikan Dasar,https://news.detik.com/berita/d-7763555/abdul-muti-sampaikan-arahan-prabowo-untuk-perkuat-pendidikan-dasar,No Snippet
Detik,2025-02-04,Karut-marut Prostitusi Anak di Apartemen Jakut,https://news.detik.com/berita/d-7763554/karut-marut-prostitusi-anak-di-apartemen-jakut,No Snippet
Detik,2025-02-04,"Pisah-Sabut Kakorlantas, Brigjen Agus Minta Polantas Dekat dengan Masyarakat",https://news.detik.com/berita/d-7763552/pisah-sabut-kakorlantas-brigjen-agus-minta-polantas-dekat-dengan-masyarakat,No Snippet
Detik,2025-02-04,WNI Dirawat di RS Malaysia Akibat Penembakan APMM Meninggal Dunia,https://news.detik.com/berita/d-7763551/wni-dirawat-di-rs-malaysia-akibat-penembakan-apmm-meninggal-dunia,No Snippet
Detik,2025-02-04,Menag Jelaskan Kurikulum Cinta untuk Ciptakan Kualitas Nasionalisme,https://news.detik.com/berita/d-7763543/menag-jelaskan-kurikulum-cinta-untuk-ciptakan-kualitas-nasionalisme,No Snippet
Detik,2025-02-04,Video: Pramono Bakal Dibantu 7 Stafsus dari Kalangan Profesional,https://20.detik.com/detikupdate/20250204-250204107/video-pramono-bakal-dibantu-7-stafsus-dari-kalangan-profesional,No Snippet
Detik,2025-02-04,Foto News,https://news.detik.com/foto-news/d-7763408/pemeriksaan-lanjutan-martono-dalam-dugaan-korupsi-pemkot-semarang,No Snippet
Detik,2025-02-04,MSD Indonesia Ajak Masyarakat Sadar Bahaya HPV dan Cegah Sejak Dini,https://news.detik.com/adv-nhl-detikcom/d-7763575/msd-indonesia-ajak-masyarakat-sadar-bahaya-hpv-dan-cegah-sejak-dini,No Snippet
Detik,2025-02-05,2 Jenazah Korban Tewas Kecelakaan Maut GT Ciawi Alami Luka Bakar 100%,https://news.detik.com/berita/d-7765254/2-jenazah-korban-tewas-kecelakaan-maut-gt-ciawi-alami-luka-bakar-100,No Snippet
Detik,2025-02-05,Polisi Cek Uji Kelaikan Jalan Truk Galon Pemicu Kecelakaan Maut di GT Ciawi,https://news.detik.com/berita/d-7765253/polisi-cek-uji-kelaikan-jalan-truk-galon-pemicu-kecelakaan-maut-di-gt-ciawi,No Snippet
Detik,2025-02-05,Polresta Bogor Kawal Kepulangan 6 Korban Meninggal Laka GT Ciawi,https://news.detik.com/berita/d-7765246/polresta-bogor-kawal-kepulangan-6-korban-meninggal-laka-gt-ciawi,No Snippet
Detik,2025-02-05,Daftar 6 Jenazah Korban Kecelakaan GT Ciawi yang Teridentifikasi,https://news.detik.com/berita/d-7765244/daftar-6-jenazah-korban-kecelakaan-gt-ciawi-yang-teridentifikasi,No Snippet
Detik,2025-02-05,Gus Yahya: PBNU Siap Berkontribusi Dukung Penuh Agenda Pemerintah,https://news.detik.com/berita/d-7765242/gus-yahya-pbnu-siap-berkontribusi-dukung-penuh-agenda-pemerintah,No Snippet
Detik,2025-02-05,"Polisi Ungkap Modus Rumah Kontrakan Jadi Pabrik Narkoba, Warga Diminta Waspada",https://news.detik.com/berita/d-7765240/polisi-ungkap-modus-rumah-kontrakan-jadi-pabrik-narkoba-warga-diminta-waspada,No Snippet
Detik,2025-02-05,Video: Kata Prabowo soal Peluang Reshuffle Menteri di 100 Hari Kerja,https://20.detik.com/detikupdate/20250205-250205150/video-kata-prabowo-soal-peluang-reshuffle-menteri-di-100-hari-kerja,No Snippet
Detik,2025-02-05,Video China Menentang Jika Trump Paksa Relokasi Warga Gaza,https://20.detik.com/detikupdate/20250205-250205142/video-china-menentang-jika-trump-paksa-relokasi-warga-gaza,No Snippet
Detik,2025-02-05,Pramono Bakal Pakai Dana Zakat untuk Tebus Ijazah Siswa yang Ditahan Sekolah,https://news.detik.com/berita/d-7765229/pramono-bakal-pakai-dana-zakat-untuk-tebus-ijazah-siswa-yang-ditahan-sekolah,No Snippet
Detik,2025-02-05,6 Jenazah Korban Kecelakaan Maut Gerbang Tol Ciawi Diserahkan ke Keluarga,https://news.detik.com/berita/d-7765228/6-jenazah-korban-kecelakaan-maut-gerbang-tol-ciawi-diserahkan-ke-keluarga,No Snippet
Detik,2025-02-05,Video Prabowo Ucapkan Selamat ke Khofifah di Harlah NU,https://20.detik.com/detikupdate/20250205-250205148/video-prabowo-ucapkan-selamat-ke-khofifah-di-harlah-nu,No Snippet
Detik,2025-02-05,"Anggaran Kementerian HAM Jadi Rp 37 M, Komisi XIII Persilakan Ajukan Relaksasi",https://news.detik.com/berita/d-7765225/anggaran-kementerian-ham-jadi-rp-37-m-komisi-xiii-persilakan-ajukan-relaksasi,No Snippet
Detik,2025-02-05,PBNU Bentuk Tim Akselerasi Dukung Makan Bergizi Gratis,https://news.detik.com/berita/d-7765206/pbnu-bentuk-tim-akselerasi-dukung-makan-bergizi-gratis,No Snippet
Detik,2025-02-05,Video: Kala Prabowo Ingatkan Menterinya untuk Nggak Ndablek,https://20.detik.com/detikupdate/20250205-250205149/video-kala-prabowo-ingatkan-menterinya-untuk-nggak-ndablek,No Snippet
Detik,2025-02-05,Kejagung Ungkap Peran Buron Tersangka Kasus Impor Gula Tom Lembong,https://news.detik.com/berita/d-7765201/kejagung-ungkap-peran-buron-tersangka-kasus-impor-gula-tom-lembong,No Snippet
Detik,2025-02-05,"Video Pesan Prabowo ke Jajaran: Kalau Tak Setia Kepada Rakyat, Saya Tindak!",https://20.detik.com/detikupdate/20250205-250205145/video-pesan-prabowo-ke-jajaran-kalau-tak-setia-pada-rakyat-saya-tindak,No Snippet
Detik,2025-02-05,"Prabowo: Ada yang Katakan Saya Ini Tolol, Nggak Apa-apa",https://news.detik.com/berita/d-7765186/prabowo-ada-yang-katakan-saya-ini-tolol-nggak-apa-apa,No Snippet
Detik,2025-02-05,"Video: Hadiri Harlah NU, Prabowo Merasa Nyaman & Aman",https://20.detik.com/detikupdate/20250205-250205140/video-hadiri-harlah-nu-prabowo-merasa-nyaman--aman,No Snippet
Detik,2025-02-05,Terbongkar Modus Pabrik Narkoba Terbesar di Jabar,https://news.detik.com/berita/d-7765183/terbongkar-modus-pabrik-narkoba-terbesar-di-jabar,No Snippet
Detik,2025-02-05,6 Jenazah Korban Kecelakaan Maut GT Ciawi Teridentifikasi,https://news.detik.com/berita/d-7765181/6-jenazah-korban-kecelakaan-maut-gt-ciawi-teridentifikasi,No Snippet
Detik,2025-02-06,Gempa Guncang Jayapura dan Keerom,https://news.detik.com/berita/d-7766925/gempa-guncang-jayapura-dan-keerom,No Snippet
Detik,2025-02-06,Panama Bantah Kapal AS Bisa Lewati Terusan Secara Gratis,https://news.detik.com/internasional/d-7766922/panama-bantah-kapal-as-bisa-lewati-terusan-secara-gratis,No Snippet
Detik,2025-02-06,Israel Siapkan Rencana untuk Warga Palestina yang Mau Tinggalkan Gaza,https://news.detik.com/internasional/d-7766916/israel-siapkan-rencana-untuk-warga-palestina-yang-mau-tinggalkan-gaza,No Snippet
Detik,2025-02-06,Video: NU Dorong DPR Masukkan RUU Perampasan Aset dalam Prolegnas,https://20.detik.com/detikupdate/20250206-250206149/video-nu-dorong-dpr-masukkan-ruu-perampasan-aset-dalam-prolegnas-,No Snippet
Detik,2025-02-06,Video Dampak Angin Puting Beliung di Bekasi Utara: 65 Rumah Rusak-1 Warga Luka,https://20.detik.com/detikupdate/20250206-250206150/video-dampak-angin-puting-beliung-di-bekasi-utara-65-rumah-rusak-1-warga-luka,No Snippet
Detik,2025-02-06,Ledakan Gas di Kontrakan Tangsel Bikin Pintu Rusak hingga Plafon Jebol,https://news.detik.com/berita/d-7766902/ledakan-gas-di-kontrakan-tangsel-bikin-pintu-rusak-hingga-plafon-jebol,No Snippet
Detik,2025-02-06,"Upaya Cegah Banjir, Pj Gubernur Jateng Tinjau Normalisasi Sungai Wulan",https://news.detik.com/berita/d-7766901/upaya-cegah-banjir-pj-gubernur-jateng-tinjau-normalisasi-sungai-wulan,No Snippet
Detik,2025-02-06,"Survei TRI: 82,2% Publik Puas 100 Hari Prabowo-Gibran, Zulhas Masuk Terbaik",https://news.detik.com/berita/d-7766897/survei-tri-82-2-publik-puas-100-hari-prabowo-gibran-zulhas-masuk-terbaik,No Snippet
Detik,2025-02-06,Hamas Tuding Donald Trump Ingin Duduki Gaza,https://news.detik.com/internasional/d-7766894/hamas-tuding-donald-trump-ingin-duduki-gaza,No Snippet
Detik,2025-02-06,Kejuaraan Voli Piala Gubernur Jateng Diharap Dongkrak Prestasi Atlet,https://news.detik.com/berita/d-7766892/kejuaraan-voli-piala-gubernur-jateng-diharap-dongkrak-prestasi-atlet,No Snippet
Detik,2025-02-06,"Pesawat Kontrak Militer AS Jatuh di Filipina, 4 Orang Tewas",https://news.detik.com/internasional/d-7766889/pesawat-kontrak-militer-as-jatuh-di-filipina-4-orang-tewas,No Snippet
Detik,2025-02-06,Seorang Pekerja Tewas Tertimpa Tembok Bengkel yang Roboh di Jakut,https://news.detik.com/berita/d-7766885/seorang-pekerja-tewas-tertimpa-tembok-bengkel-yang-roboh-di-jakut,No Snippet
Detik,2025-02-06,Rencana Trump Ambil Alih Gaza Bikin Dunia Murka,https://news.detik.com/internasional/d-7766884/rencana-trump-ambil-alih-gaza-bikin-dunia-murka,No Snippet
Detik,2025-02-06,Gus Ipul soal Prabowo Mau Singkirkan yang Tak Kerja: Peringatan bagi Siapa Pun,https://news.detik.com/berita/d-7766881/gus-ipul-soal-prabowo-mau-singkirkan-yang-tak-kerja-peringatan-bagi-siapa-pun,No Snippet
Detik,2025-02-06,Video Gus Ipul Soal Isu Reshuffle: Saya Anggap Sebagai Peringatan,https://20.detik.com/detikupdate/20250206-250206146/video-gus-ipul-soal-isu-reshuffle-saya-anggap-sebagai-peringatan,No Snippet
Detik,2025-02-06,Jadi Agen Lion Parcel Bisa Dapat Modal Usaha Puluhan Juta? Ini Caranya!,https://news.detik.com/adv-nhl-detikcom/d-7767436/jadi-agen-lion-parcel-bisa-dapat-modal-usaha-puluhan-juta-ini-caranya,No Snippet
Detik,2025-02-06,Strategi Bidhumas Polda Metro dalam Menangkal Berita Hoax,https://news.detik.com/berita/d-7766866/strategi-bidhumas-polda-metro-dalam-menangkal-berita-hoax,No Snippet
Detik,2025-02-06,"65 Rumah di Bekasi Utara Rusak Akibat Puting Beliung, 1 Orang Terluka",https://news.detik.com/berita/d-7766863/65-rumah-di-bekasi-utara-rusak-akibat-puting-beliung-1-orang-terluka,No Snippet
Detik,2025-02-06,Video: CISDI Dorong Presiden Keluarkan Perpres untuk Program Makan Gratis,https://20.detik.com/detikupdate/20250206-250206139/video-cisdi-dorong-presiden-keluarkan-perpres-untuk-program-makan-gratis,No Snippet
Detik,2025-02-06,Nurdin Halid Dilaporkan ke MKD DPR Terkait Status Eks Napi Tipikor,https://news.detik.com/berita/d-7766851/nurdin-halid-dilaporkan-ke-mkd-dpr-terkait-status-eks-napi-tipikor,No Snippet
Detik,2025-02-07,Ukraina Harap Sanksi ke ICC Tak Halangi Penyelidikan Kejahatan Perang Rusia,https://news.detik.com/internasional/d-7768513/ukraina-harap-sanksi-ke-icc-tak-halangi-penyelidikan-kejahatan-perang-rusia,No Snippet
Detik,2025-02-07,Laporan dari Vatikan,https://news.detik.com/berita/d-7768498/basarah-ungkap-isi-obrolan-hangat-megawati-dan-paus-saat-bertemu-di-vatikan,No Snippet
Detik,2025-02-07,Laporan dari Vatikan,https://news.detik.com/berita/d-7768492/megawati-gandeng-paus-fransiskus-beri-lukisan-bunda-maria-berkebaya-merah,No Snippet
Detik,2025-02-07,Bocah 3 Tahun Tewas Terseret Arus Usai Jatuh ke Sungai Ciujung,https://news.detik.com/berita/d-7768490/bocah-3-tahun-tewas-terseret-arus-usai-jatuh-ke-sungai-ciujung,No Snippet
Detik,2025-02-07,79 Negara Kecam Trump Sanksi ICC soal Penyelidikan Kejahatan Perang AS-Israel,https://news.detik.com/internasional/d-7768488/79-negara-kecam-trump-sanksi-icc-soal-penyelidikan-kejahatan-perang-as-israel,No Snippet
Detik,2025-02-07,Kebijakan Kontroversial Trump Bikin WNI di AS Jadi Korban,https://news.detik.com/berita/d-7768478/kebijakan-kontroversial-trump-bikin-wni-di-as-jadi-korban,No Snippet
Detik,2025-02-07,Kejagung Ungkap Peran Dirjen Anggaran Kemenkeu di Kasus Korupsi Jiwasraya,https://news.detik.com/berita/d-7768456/kejagung-ungkap-peran-dirjen-anggaran-kemenkeu-di-kasus-korupsi-jiwasraya,No Snippet
Detik,2025-02-07,"Pesawat Kecil Tabrak Bus di Sao Paulo, 2 Orang Tewas",https://news.detik.com/internasional/d-7768454/pesawat-kecil-tabrak-bus-di-sao-paulo-2-orang-tewas,No Snippet
Detik,2025-02-07,Video: Kejagung Tetapkan Dirjen Anggaran Kemenkeu Tersangka Kasus Jiwasraya,https://20.detik.com/detikupdate/20250207-250207140/video-kejagung-tetapkan-dirjen-anggaran-kemenkeu-tersangka-kasus-jiwasraya,No Snippet
Detik,2025-02-07,Video Prabowo Bicara Vitalnya Masalah Pertahanan Bagi Suatu Negara,https://20.detik.com/detikupdate/20250207-250207129/video-prabowo-bicara-vitalnya-masalah-pertahanan-bagi-suatu-negara,No Snippet
Detik,2025-02-07,Laporan dari Vatikan,https://news.detik.com/berita/d-7768449/megawati-temui-paus-fransiskus-di-vatikan-didampingi-puan-dan-pratama,No Snippet
Detik,2025-02-07,Kemlu Belum Terima Kontak Diplomatik Soal Wacana Pemulangan Hambali ke RI,https://news.detik.com/berita/d-7768445/kemlu-belum-terima-kontak-diplomatik-soal-wacana-pemulangan-hambali-ke-ri,No Snippet
Detik,2025-02-07,Duduk Perkara Ricuh Hotman Paris vs Razman Nasution di Ruang Sidang,https://news.detik.com/berita/d-7768443/duduk-perkara-ricuh-hotman-paris-vs-razman-nasution-di-ruang-sidang,No Snippet
Detik,2025-02-07,Charlie Chandra Jelaskan Kronologi Versinya di Kasus Dugaan Pemalsuan Surat,https://news.detik.com/berita/d-7768436/charlie-chandra-jelaskan-kronologi-versinya-di-kasus-dugaan-pemalsuan-surat,No Snippet
Detik,2025-02-07,Kemenkeu Hormati Proses Hukum Dirjen Anggaran Tersangka Kasus Jiwasraya,https://news.detik.com/berita/d-7768423/kemenkeu-hormati-proses-hukum-dirjen-anggaran-tersangka-kasus-jiwasraya,No Snippet
Detik,2025-02-07,"Video: Teror Anjing Hutan Serang Ternak Warga di Tasikmlaya, 7 Domba Mati",https://20.detik.com/detikupdate/20250207-250207138/video-teror-anjing-hutan-serang-ternak-warga-di-tasikmlaya-7-domba-mati,No Snippet
Detik,2025-02-07,Video: Pihak Mimi Jamilah Jelaskan Kronologi Penggusuran Cluster di Tambun,https://20.detik.com/detikupdate/20250207-250207122/video-pihak-mimi-jamilah-jelaskan-kronologi-penggusuran-cluster-di-tambun,No Snippet
Detik,2025-02-07,"Hotman Vs Razman Ricuh di Ruang Sidang, NasDem: Degradasi Marwah Peradilan",https://news.detik.com/berita/d-7768407/hotman-vs-razman-ricuh-di-ruang-sidang-nasdem-degradasi-marwah-peradilan,No Snippet
Detik,2025-02-07,Wanita di Ciampea Bogor Ditemukan Gantung Diri Usai Cekcok dengan Suami,https://news.detik.com/berita/d-7768397/wanita-di-ciampea-bogor-ditemukan-gantung-diri-usai-cekcok-dengan-suami,No Snippet
Detik,2025-02-07,"Video: Razman Nasution Ngamuk, Gebrak Meja Sambil Teriaki Hakim 'Koruptor'",https://20.detik.com/detikupdate/20250207-250207134/video-razman-nasution-ngamuk-gebrak-meja-sambil-teriaki-hakim-koruptor,No Snippet
Detik,2025-02-08,"Gedung Kementerian ATR/BPN Kebakaran, Asap Tebal Muncul dari Lantai 1",https://news.detik.com/berita/d-7769575/gedung-kementerian-atr-bpn-kebakaran-asap-tebal-muncul-dari-lantai-1,No Snippet
Detik,2025-02-08,15 Mobil Damkar Meluncur Padamkan Kebakaran Gedung Kementerian ATR/BPN,https://news.detik.com/berita/d-7769573/15-mobil-damkar-meluncur-padamkan-kebakaran-gedung-kementerian-atr-bpn,No Snippet
Detik,2025-02-08,Gedung Kementerian ATR/BPN Kebakaran,https://news.detik.com/berita/d-7769568/gedung-kementerian-atr-bpn-kebakaran,No Snippet
Detik,2025-02-08,Video Kebahagiaan Warga Gaza Seusai Dibebaskan Israel: Saya Terlahir Kembali,https://20.detik.com/detikupdate/20250208-250208095/video-kebahagiaan-warga-gaza-seusai-dibebaskan-israel-saya-terlahir-kembali,No Snippet
Detik,2025-02-08,5 Orang Alami Luka Bakar Akibat Kebakaran Kapal di Dermaga Ancol,https://news.detik.com/berita/d-7769560/5-orang-alami-luka-bakar-akibat-kebakaran-kapal-di-dermaga-ancol,No Snippet
Detik,2025-02-08,Kapal Terbakar di Dermaga Ancol Diduga dari Percikan Api saat Isi BBM,https://news.detik.com/berita/d-7769547/kapal-terbakar-di-dermaga-ancol-diduga-dari-percikan-api-saat-isi-bbm,No Snippet
Detik,2025-02-08,"Total 2 Kapal Terbakar di Dermaga Ancol, Api Berhasil Dipadamkan",https://news.detik.com/berita/d-7769545/total-2-kapal-terbakar-di-dermaga-ancol-api-berhasil-dipadamkan,No Snippet
Detik,2025-02-08,Terungkap Motif Pesta Gay di Hotel Jaksel Buat Cari Pasangan Sejenis,https://news.detik.com/berita/d-7769536/terungkap-motif-pesta-gay-di-hotel-jaksel-buat-cari-pasangan-sejenis,No Snippet
Detik,2025-02-08,"Trio Maling yang Dikejar Emak-emak di Depok Ditangkap, Ini Tampangnya",https://news.detik.com/berita/d-7769535/trio-maling-yang-dikejar-emak-emak-di-depok-ditangkap-ini-tampangnya,No Snippet
Detik,2025-02-08,"Kapal Terbakar di Dermaga Ancol, 6 Mobil Damkar Dikerahkan",https://news.detik.com/berita/d-7769528/kapal-terbakar-di-dermaga-ancol-6-mobil-damkar-dikerahkan,No Snippet
Detik,2025-02-08,"Ole Romeny, Tim Geypens, Dion Markx Sah Jadi WNI, Siap Bela Timnas Indonesia",https://news.detik.com/berita/d-7769517/ole-romeny-tim-geypens-dion-markx-sah-jadi-wni-siap-bela-timnas-indonesia,No Snippet
Detik,2025-02-08,Perahu Eretan Andalan Anak Sekolah Jaksel Nyeberang Kali Pesanggrahan,https://news.detik.com/berita/d-7769516/perahu-eretan-andalan-anak-sekolah-jaksel-nyeberang-kali-pesanggrahan,No Snippet
Detik,2025-02-08,Foto News,https://news.detik.com/foto-news/d-7768950/serunya-bermain-tapak-gunung-dan-ular-tangga-di-taman-robusta,No Snippet
Detik,2025-02-08,"Lebanon Segera Bentuk Pemerintahan Baru, Terdiri dari 24 Menteri",https://news.detik.com/internasional/d-7769513/lebanon-segera-bentuk-pemerintahan-baru-terdiri-dari-24-menteri,No Snippet
Detik,2025-02-08,"2 DPO Kasus Penembakan Pasar Mawar Diburu, Masuk Daftar Cekal",https://news.detik.com/berita/d-7769498/2-dpo-kasus-penembakan-pasar-mawar-diburu-masuk-daftar-cekal,No Snippet
Detik,2025-02-08,Video DPR Soal Kampus Kelola Tambang: Agar Punya Kemampuan Kelola Keuangan,https://20.detik.com/detikupdate/20250208-250208088/video-dpr-soal-kampus-kelola-tambang-agar-punya-kemampuan-kelola-keuangan,No Snippet
Detik,2025-02-08,"3 Orang Tewas, Lift Crane RS di Blora Jatuh dari Ketinggian 12 Meter",https://news.detik.com/berita/d-7769483/3-orang-tewas-lift-crane-rs-di-blora-jatuh-dari-ketinggian-12-meter,No Snippet
Detik,2025-02-08,"Seabad Pramoedya Ananta Toer, Fadli Zon: Karya Pram Cermin Perjalanan Bangsa",https://news.detik.com/berita/d-7769475/seabad-pramoedya-ananta-toer-fadli-zon-karya-pram-cermin-perjalanan-bangsa,No Snippet
